-2.637453378304173164e-15,-2.249139676804655161e-15,1.095445115010334547e+01,5.563672451726770163e+00,1.199657453850615578e-15,2.597269220635541070e-18
-6.324555320336806119e+00,-6.801872877340485068e+00,1.799281311720908282e-16,7.057796795205274929e-17,3.006450943599609005e+01,4.533562282975975855e+00
